0.74394,0.24214,1.16314,1.15553,2.90029,3.09145,9.29648,0.16667,0.00486
0.36804,0.27021,0.83555,1.47136,2.82126,3.08557,8.85199,0.14286,0.00932
0.50969,0.39110,0.57081,0.80813,2.96541,3.06189,8.30702,0.33333,0.00678
0.25599,0.18901,1.41540,1.58850,2.94782,3.13205,9.52877,0.13333,0.00226
0.56013,0.38525,0.61513,1.20909,2.86642,3.06565,8.70168,0.28571,0.00966
0.37549,0.20853,0.84561,1.97922,2.86164,3.14604,9.41653,0.22222,0.00435
0.40700,0.07042,0.45682,0.24507,2.50572,2.99721,6.68223,0.66667,0.00561
0.40638,0.19394,1.36467,0.64590,2.93387,3.08040,8.62516,0.19048,0.00252
0.53095,0.28406,0.91552,0.63421,3.13127,3.04005,8.53606,0.28571,0.00716
0.80857,0.25112,1.00537,0.92474,2.82214,3.06282,8.87476,0.28571,0.00971
0.55930,0.25690,0.70766,0.95759,2.84621,3.06514,8.39279,0.35897,0.02348
0.46696,0.21059,0.58400,1.02127,2.66765,3.05178,8.00224,0.16667,0.00350
0.24348,0.14057,0.53021,1.07784,2.58602,3.07236,7.65048,0.50000,0.00314
0.53113,0.33564,0.95057,2.23739,2.98609,3.12822,10.16904,0.11111,0.00207
0.53381,0.24097,1.38583,0.64012,3.01483,3.06260,8.87815,0.18182,0.00508
0.23743,0.25078,1.32478,1.05613,2.93376,3.13371,8.93658,0.06667,0.00210
0.50786,0.34050,0.67139,1.10313,2.81441,3.07044,8.50772,0.29167,0.01148
0.72115,0.20222,0.97333,0.57630,2.75131,3.04905,8.27335,0.42857,0.01631
0.56456,0.22487,0.53728,1.00468,2.87961,3.05906,8.27007,0.36364,0.01942
0.29247,0.21707,1.31464,0.90578,2.78177,3.12386,8.63558,0.16667,0.00246
0.49655,0.26780,0.75153,0.57701,2.98876,3.04586,8.12750,0.33333,0.01189
0.63527,0.21985,0.88763,0.77036,2.75362,3.07266,8.33939,0.23333,0.01256
0.33816,0.33388,0.42192,1.25469,2.93684,3.08682,8.37230,0.22222,0.00451
0.58431,0.28888,1.27399,0.58229,2.85153,3.05846,8.63947,0.22222,0.00370
0.40616,0.09070,0.34506,1.41672,2.76754,3.05463,8.08081,0.44444,0.00479
0.43166,0.27653,0.74268,1.77989,2.75528,3.09634,9.08237,0.13333,0.00458
0.58012,0.23076,0.58128,0.63829,2.78726,3.03484,7.85255,0.53333,0.02648
0.44639,0.21129,0.71183,1.32665,2.72126,3.08596,8.50338,0.22222,0.00288
0.55698,0.21617,0.47983,0.74466,2.74980,3.03072,7.77817,0.48485,0.02213
0.62590,0.20735,1.20170,0.63984,2.74460,3.08632,8.50571,0.22222,0.00783
0.40387,0.18373,0.92684,0.45582,2.81722,3.05853,7.84600,0.23810,0.00429
0.58281,0.26500,0.64075,0.37003,2.93266,3.01290,7.80416,0.33333,0.00580
0.27490,0.20292,0.39722,0.80592,2.49857,3.02874,7.20828,0.33333,0.00635
0.65502,0.41199,0.68855,0.98673,2.70242,3.03820,8.48291,0.26667,0.00286
0.31636,0.17503,0.39855,0.81617,2.57535,3.07799,7.35944,0.20000,0.00760
0.34261,0.31568,0.19072,0.79337,2.68516,3.05878,7.38633,0.33333,0.00498
0.66850,0.16668,0.66872,0.61076,2.60949,3.03230,7.75645,0.33333,0.01068
0.57843,0.26408,0.49010,0.28276,2.87834,2.98388,7.47760,0.38095,0.00862
0.47214,0.15195,0.92532,0.29198,2.67502,3.02539,7.54180,0.27778,0.00387
0.57610,0.23044,0.49994,0.47598,2.72469,3.02902,7.53618,0.46667,0.01602
0.30569,0.17331,0.41113,0.68966,2.49236,3.05324,7.12538,0.40000,0.01173
0.34224,0.23441,1.33409,1.66288,2.71475,3.12910,9.41747,0.06667,0.00324
0.56584,0.35912,0.35613,0.82069,2.55459,3.02124,7.67761,0.28571,0.00653
0.63282,0.22307,0.41484,0.37815,2.56305,2.97967,7.19159,0.53333,0.02437
0.31806,0.16112,0.35358,0.71106,2.39764,3.04786,6.98933,0.26667,0.00942
0.23467,0.14612,0.98463,1.20837,2.52497,3.05940,8.15816,0.33333,0.01494
0.59450,0.33536,0.54575,0.29929,2.81527,2.96213,7.55231,0.36667,0.00924
0.50615,0.30576,0.49623,0.57880,2.37988,2.96965,7.23647,0.33333,0.00122
0.35638,0.17528,0.35062,0.97506,2.43816,3.03639,7.33190,0.44444,0.00877
0.70290,0.21174,0.66576,0.38903,2.55102,3.02471,7.54517,0.25926,0.00844
0.40203,0.17078,0.61218,0.26987,2.65017,3.01458,7.11960,0.28571,0.00809
0.22371,0.14503,0.66550,0.32018,2.17263,2.83775,6.36480,0.83333,0.00901
0.31746,0.22162,0.17739,0.61912,2.44907,3.02626,6.81091,0.33333,0.00935
0.48815,0.26817,0.21568,0.23978,2.67788,2.90427,6.79393,0.48148,0.01755
0.66019,0.14956,0.61693,0.41799,2.45502,2.96014,7.25983,0.54167,0.01754
0.54180,0.23421,0.36314,0.25363,2.46694,2.92948,6.78920,0.53333,0.02111
0.43889,0.15165,0.75054,0.44631,2.46361,2.99115,7.24216,0.33333,0.01522
0.37332,0.13857,1.04931,0.66821,2.39518,3.08241,7.70701,0.25000,0.00589
0.66195,0.37696,0.64380,0.51513,2.40280,2.94269,7.54333,0.46667,0.00632
0.37537,0.13585,1.03890,0.46577,2.31333,3.02526,7.35449,0.16667,0.00537
0.35963,0.15446,0.46033,0.34899,2.22767,2.85115,6.40223,0.53333,0.01658
0.34644,0.15989,0.14379,0.34127,2.28971,3.00714,6.28824,0.22222,0.00513
0.69196,0.18176,0.84513,0.24905,2.45962,2.91163,7.33914,0.37037,0.01275
0.47670,0.26184,0.29180,0.08751,2.53495,2.79877,6.45157,0.61905,0.02561
0.56207,0.20834,0.68266,0.17913,2.50266,2.86852,7.00339,0.47619,0.02814
0.32631,0.13868,0.28665,0.82394,2.18412,2.72273,6.48243,0.66667,0.01154
0.49874,0.31951,0.48781,0.28306,2.35393,2.85772,6.80078,0.44444,0.01157
0.73749,0.14542,0.62675,0.63840,2.40151,2.92711,7.47668,0.33333,0.00672
0.67118,0.29842,0.40646,0.52185,2.30773,2.77122,6.97686,0.46667,0.00685
0.46709,0.14506,0.53665,0.37499,2.30841,2.87108,6.70328,0.29630,0.01545
0.23316,0.12577,1.08918,0.87319,2.01553,2.54041,6.87723,0.83333,0.01092
0.52528,0.27399,0.22572,0.19621,2.47921,2.78461,6.48503,0.54167,0.02544
0.56853,0.25618,0.37836,0.34265,2.27054,2.69293,6.50919,0.56667,0.02322
0.22698,0.11202,0.59306,0.38019,2.21958,2.82565,6.35749,0.46667,0.01524
0.25220,0.19586,0.13728,0.29765,2.15129,2.72926,5.76354,0.40000,0.01109
0.33262,0.05701,0.27089,0.40603,1.99532,2.62939,5.69127,0.66667,0.01128
0.55746,0.30526,0.20208,0.22042,2.37761,2.63879,6.30161,0.52381,0.02176
0.53437,0.25133,0.20711,0.40715,2.22709,2.70535,6.33241,0.54545,0.02765
0.27337,0.13321,0.46855,0.19036,2.14032,2.93023,6.13603,0.41667,0.01104
0.62056,0.16388,0.67239,0.30038,2.35614,2.83591,6.94926,0.40000,0.01738
0.45289,0.14280,0.47148,0.29651,2.28261,2.86810,6.51439,0.44444,0.01231
0.48833,0.30641,0.37939,0.31466,2.25952,2.68144,6.42974,0.44444,0.01249
0.28634,0.13896,0.07786,0.52407,2.12040,2.70576,5.85338,0.33333,0.00593
0.48938,0.25500,0.43829,0.16749,2.29025,2.57294,6.21335,0.61905,0.02746
0.28842,0.12709,0.16544,0.52473,2.13363,2.63866,5.87797,0.55556,0.02118
0.49468,0.18607,0.19587,0.11976,2.05140,2.47993,5.52771,0.50000,0.00583
0.68461,0.20918,0.31083,0.31949,2.31557,2.75173,6.59142,0.51111,0.03071
0.45615,0.12056,0.08912,0.62555,1.99300,2.64004,5.92442,0.41667,0.00640
0.45222,0.11885,0.41580,0.28211,2.27383,2.96803,6.51084,0.27778,0.00639
0.20288,0.17530,0.31514,0.27760,2.13462,2.95932,6.06486,0.26667,0.01108
0.59975,0.29497,0.09728,0.45108,2.19490,2.66639,6.30438,0.44444,0.01159
0.56061,0.24271,0.71424,0.29528,2.07053,2.54655,6.42992,0.53333,0.02405
0.55518,0.12043,0.38812,0.43983,2.14498,2.90887,6.55741,0.22222,0.00604
0.34516,0.13499,0.14707,0.16113,1.97475,2.91765,5.68077,0.22222,0.00508
0.77725,0.22818,0.50029,0.32852,2.28784,2.70013,6.82221,0.46667,0.01396
0.20972,0.17090,0.34411,0.23245,2.07391,2.95443,5.98552,0.26667,0.01125
0.21584,0.10983,0.32751,0.28844,2.13739,2.48163,5.56064,1.00000,0.01177
0.35807,0.14471,0.07858,0.33908,2.05232,2.61807,5.59084,0.47619,0.01598
0.44670,0.23418,0.40801,0.10191,2.22819,2.54112,5.96011,0.62500,0.03211
0.49138,0.26042,0.33035,0.19618,2.10042,2.71240,6.09113,0.38095,0.01230
0.43761,0.11606,0.29080,0.72972,2.12549,2.90779,6.60747,0.22222,0.00627
0.46201,0.24214,0.53979,0.22855,2.05559,2.60109,6.12917,0.51515,0.02911
0.34652,0.11964,0.08313,0.17019,1.94580,2.60251,5.26779,0.53333,0.01633
0.66524,0.19823,0.13400,0.54959,1.96287,2.65805,6.16799,0.33333,0.00074
0.73605,0.12895,0.42227,0.62071,2.17155,2.75641,6.83594,0.38095,0.01322
0.32386,0.13479,0.13093,0.40314,1.93801,2.65551,5.58625,0.58333,0.01542
0.47889,0.23315,0.23096,0.10392,2.20502,2.51444,5.76637,0.48148,0.02824
0.52165,0.20411,0.07443,0.32277,1.93087,2.72630,5.78013,0.33333,0.00540
0.54954,0.24417,0.35771,0.09687,2.19392,2.54820,5.99042,0.55556,0.04892
0.12193,0.19196,0.40925,0.63452,2.00275,2.65772,6.01813,0.44444,0.01145
0.30311,0.13954,0.33951,0.26092,2.00191,2.81256,5.85755,0.33333,0.01662
0.32238,0.13662,0.29447,0.30030,1.89034,2.39240,5.33651,0.50000,0.01143
0.77403,0.21390,0.34141,0.20460,2.16696,2.65084,6.35173,0.46667,0.01564
0.12611,0.04942,0.31063,0.33433,1.87913,2.57262,5.27225,0.55556,0.01108
0.53940,0.11189,0.51121,0.33163,2.11000,2.85503,6.45917,0.27778,0.00720
0.50427,0.20472,0.19870,0.17904,2.09117,2.53391,5.71181,0.55556,0.03526
0.44137,0.11541,0.29506,0.64439,2.03383,2.74129,6.27135,0.38889,0.01257
0.33868,0.16748,0.32443,0.38922,1.91367,2.90390,6.03737,0.25000,0.00615
0.43665,0.11689,0.42319,0.20991,1.92183,2.66089,5.76937,0.40000,0.01197
0.51209,0.23593,0.21570,0.47862,2.01450,2.43259,5.88944,0.50000,0.01917
0.46029,0.24977,0.28742,0.20643,2.23536,2.58133,6.02059,0.47619,0.02229
0.17622,0.22443,0.34488,0.38083,2.01704,2.66160,5.80500,0.55556,0.01161
0.71711,0.14239,0.44588,0.16982,2.08756,2.79341,6.35617,0.37500,0.01316
0.47735,0.23935,0.34284,0.11188,2.16806,2.48801,5.82749,0.61905,0.02965
0.28719,0.25654,0.17192,0.13232,1.95125,2.64533,5.44455,0.33333,0.00598
0.53349,0.21241,0.17094,0.13181,2.05265,2.62001,5.72131,0.60606,0.03340
0.70154,0.12540,0.48399,0.35979,2.16655,2.79751,6.63479,0.27273,0.01322
0.50457,0.24178,0.47955,0.21428,2.06482,2.69390,6.19891,0.38095,0.01330
0.27714,0.12096,0.13351,0.26613,1.87421,2.54828,5.22024,0.25000,0.00591
0.49086,0.08765,0.27836,0.09643,1.96934,2.62012,5.54276,0.66667,0.00654
0.29530,0.10226,0.16838,0.28480,1.89294,2.55842,5.30209,0.55556,0.02277
0.30490,0.13784,0.29332,0.23066,1.94654,2.81045,5.72370,0.33333,0.01748
0.46273,0.18777,0.26931,0.16645,2.01731,2.50732,5.61090,0.66667,0.03857
0.43270,0.09734,0.09514,0.30838,1.87939,2.58010,5.39304,0.66667,0.00668
0.65894,0.29512,0.35747,0.18529,1.99341,2.41891,5.90914,0.40000,0.00713
0.70330,0.12479,0.43258,0.37813,2.14944,2.79178,6.58003,0.30303,0.01328
0.41976,0.14780,0.08447,0.31489,1.89387,2.60132,5.46211,0.33333,0.01099
0.10114,0.17950,0.17258,0.35534,2.02804,2.83970,5.67631,0.22222,0.00555
0.48833,0.24827,0.34856,0.17363,2.20390,2.49293,5.95563,0.61905,0.02838
0.48489,0.24033,0.38515,0.17328,1.99590,2.68744,5.96698,0.38095,0.01326
0.54591,0.18765,0.39382,0.17683,2.14914,2.65848,6.11183,0.50000,0.03244
0.13414,0.05960,0.33222,0.11735,1.82141,2.37119,4.83591,0.88889,0.01844
0.52467,0.17719,0.04505,0.12139,1.82848,2.69559,5.39236,0.33333,0.00547
0.31493,0.10634,0.14238,0.17814,1.85968,2.68046,5.28193,0.33333,0.01203
0.68553,0.13781,0.26054,0.20647,2.06576,2.67187,6.02798,0.37037,0.01434
0.49216,0.08871,0.19285,0.13888,1.94549,2.59765,5.45573,0.66667,0.00675
0.42162,0.25802,0.32287,0.17471,2.20108,2.56710,5.94541,0.50000,0.02799
0.79381,0.11950,0.35625,0.30415,2.06519,2.76195,6.40086,0.33333,0.00794
0.39825,0.14405,0.13222,0.17408,1.92035,2.71584,5.48481,0.38889,0.01639
0.47312,0.18806,0.19138,0.01132,1.89952,2.39482,5.15822,0.66667,0.00636
0.45553,0.24113,0.26834,0.23042,2.20535,2.56160,5.96237,0.47619,0.02302
0.48575,0.21468,0.53156,0.19761,1.98418,2.50015,5.91393,0.63333,0.03121
0.12881,0.12005,0.23244,0.15913,1.89400,2.56310,5.09753,0.58333,0.01817
0.47513,0.23950,0.33343,0.20737,2.05684,2.70888,6.02116,0.38095,0.01321
0.45477,0.12792,0.35994,0.26349,2.02124,2.66422,5.89159,0.33333,0.01352
